timestamp,prophet_vwap,arima_vwap
2025-05-08 11:09:00-04:00,211.24481658688592,198.529299242212
2025-05-08 11:10:00-04:00,211.24058823753407,198.529299242212
2025-05-08 11:11:00-04:00,211.23634944310118,198.529299242212
2025-05-08 11:12:00-04:00,211.23210220193002,198.529299242212
2025-05-08 11:13:00-04:00,211.22784848814317,198.529299242212
2025-05-08 11:14:00-04:00,211.22359025129657,198.529299242212
2025-05-08 11:15:00-04:00,211.21932941490522,198.529299242212
2025-05-08 11:16:00-04:00,211.2150678782153,198.529299242212
2025-05-08 11:17:00-04:00,211.21080751503388,198.529299242212
2025-05-08 11:18:00-04:00,211.20655017248828,198.529299242212
2025-05-08 11:19:00-04:00,211.2022976728657,198.529299242212
2025-05-08 11:20:00-04:00,211.19805181212135,198.529299242212
2025-05-08 11:21:00-04:00,211.19381435938215,198.529299242212
2025-05-08 11:22:00-04:00,211.18958705744674,198.529299242212
2025-05-08 11:23:00-04:00,211.18537162229583,198.529299242212
2025-05-08 11:24:00-04:00,211.18116974352864,198.529299242212
2025-05-08 11:25:00-04:00,211.17698308229706,198.529299242212
2025-05-08 11:26:00-04:00,211.17281327343125,198.529299242212
2025-05-08 11:27:00-04:00,211.16866192302248,198.529299242212
2025-05-08 11:28:00-04:00,211.16453061028687,198.529299242212
2025-05-08 11:29:00-04:00,211.16042088516085,198.529299242212
2025-05-08 11:30:00-04:00,211.15633427023374,198.529299242212
2025-05-08 11:31:00-04:00,211.15227225929436,198.529299242212
2025-05-08 11:32:00-04:00,211.14823631649335,198.529299242212
2025-05-08 11:33:00-04:00,211.14422787799077,198.529299242212
2025-05-08 11:34:00-04:00,211.14024835050955,198.529299242212
2025-05-08 11:35:00-04:00,211.13629911051422,198.529299242212
2025-05-08 11:36:00-04:00,211.13238150594074,198.529299242212
2025-05-08 11:37:00-04:00,211.1284968535336,198.529299242212
2025-05-08 11:38:00-04:00,211.12464644172596,198.529299242212
2025-05-08 11:39:00-04:00,211.12083152639198,198.529299242212
2025-05-08 11:40:00-04:00,211.11705333518023,198.529299242212
2025-05-08 11:41:00-04:00,211.1133130632128,198.529299242212
2025-05-08 11:42:00-04:00,211.10961187608362,198.529299242212
2025-05-08 11:43:00-04:00,211.1059509067705,198.529299242212
2025-05-08 11:44:00-04:00,211.10233125902363,198.529299242212
2025-05-08 11:45:00-04:00,211.09875400355003,198.529299242212
2025-05-08 11:46:00-04:00,211.0952201794687,198.529299242212
2025-05-08 11:47:00-04:00,211.0917307946775,198.529299242212
2025-05-08 11:48:00-04:00,211.08828682536134,198.529299242212
2025-05-08 11:49:00-04:00,211.08488921432684,198.529299242212
2025-05-08 11:50:00-04:00,211.08153887342732,198.529299242212
2025-05-08 11:51:00-04:00,211.0782366807475,198.529299242212
2025-05-08 11:52:00-04:00,211.07498348303312,198.529299242212
2025-05-08 11:53:00-04:00,211.07178009285883,198.529299242212
2025-05-08 11:54:00-04:00,211.06862729115343,198.529299242212
2025-05-08 11:55:00-04:00,211.06552582551097,198.529299242212
2025-05-08 11:56:00-04:00,211.06247640968883,198.529299242212
2025-05-08 11:57:00-04:00,211.05947972409714,198.529299242212
2025-05-08 11:58:00-04:00,211.0565364173576,198.529299242212
2025-05-08 11:59:00-04:00,211.0536471027167,198.529299242212
2025-05-08 12:00:00-04:00,211.0508123607955,198.529299242212
2025-05-08 12:01:00-04:00,211.04803273774672,198.529299242212
2025-05-08 12:02:00-04:00,211.04530874727905,198.529299242212
2025-05-08 12:03:00-04:00,211.0426408672899,198.529299242212
2025-05-08 12:04:00-04:00,211.0400295434394,198.529299242212
2025-05-08 12:05:00-04:00,211.03747518698776,198.529299242212
2025-05-08 12:06:00-04:00,211.03497817457574,198.529299242212
2025-05-08 12:07:00-04:00,211.0325388487277,198.529299242212
2025-05-08 12:08:00-04:00,211.0301575184231,198.529299242212
2025-05-08 12:09:00-04:00,211.02783445879493,198.529299242212
2025-05-08 12:10:00-04:00,211.02556990946925,198.529299242212
2025-05-08 12:11:00-04:00,211.02336407690865,198.529299242212
2025-05-08 12:12:00-04:00,211.02121713382786,198.529299242212
2025-05-08 12:13:00-04:00,211.0191292169897,198.529299242212
2025-05-08 12:14:00-04:00,211.01710043104896,198.529299242212
2025-05-08 12:15:00-04:00,211.01513084514738,198.529299242212
2025-05-08 12:16:00-04:00,211.01322049511728,198.529299242212
2025-05-08 12:17:00-04:00,211.01136938201589,198.529299242212
2025-05-08 12:18:00-04:00,211.00957747389245,198.529299242212
2025-05-08 12:19:00-04:00,211.00784470471953,198.529299242212
2025-05-08 12:20:00-04:00,211.00617097372125,198.529299242212
2025-05-08 12:21:00-04:00,211.00455614783226,198.529299242212
2025-05-08 12:22:00-04:00,211.00300005890756,198.529299242212
2025-05-08 12:23:00-04:00,211.00150250716771,198.529299242212
2025-05-08 12:24:00-04:00,211.0000632573342,198.529299242212
2025-05-08 12:25:00-04:00,210.9986820426567,198.529299242212
2025-05-08 12:26:00-04:00,210.99735856335155,198.529299242212
2025-05-08 12:27:00-04:00,210.99609248507298,198.529299242212
2025-05-08 12:28:00-04:00,210.9948834426075,198.529299242212
2025-05-08 12:29:00-04:00,210.99373103780974,198.529299242212
2025-05-08 12:30:00-04:00,210.99263483956912,198.529299242212
2025-05-08 12:31:00-04:00,210.9915943851448,198.529299242212
2025-05-08 12:32:00-04:00,210.99060917988797,198.529299242212
2025-05-08 12:33:00-04:00,210.98967869823147,198.529299242212
2025-05-08 12:34:00-04:00,210.98880238223208,198.529299242212
2025-05-08 12:35:00-04:00,210.98797964362464,198.529299242212
2025-05-08 12:36:00-04:00,210.98720986286088,198.529299242212
2025-05-08 12:37:00-04:00,210.98649239041296,198.529299242212
2025-05-08 12:38:00-04:00,210.9858265458874,198.529299242212
2025-05-08 12:39:00-04:00,210.98521161996447,198.529299242212
2025-05-08 12:40:00-04:00,210.98464687360203,198.529299242212
2025-05-08 12:41:00-04:00,210.98413153758554,198.529299242212
2025-05-08 12:42:00-04:00,210.98366481527566,198.529299242212
2025-05-08 12:43:00-04:00,210.98324588131103,198.529299242212
2025-05-08 12:44:00-04:00,210.98287388140466,198.529299242212
2025-05-08 12:45:00-04:00,210.98254793502613,198.529299242212
2025-05-08 12:46:00-04:00,210.98226713302998,198.529299242212
2025-05-08 12:47:00-04:00,210.9820305413024,198.529299242212
2025-05-08 12:48:00-04:00,210.9818371973421,198.529299242212
2025-05-08 12:49:00-04:00,210.98168611459613,198.529299242212
2025-05-08 12:50:00-04:00,210.981576280744,198.529299242212
2025-05-08 12:51:00-04:00,210.98150665794665,198.529299242212
2025-05-08 12:52:00-04:00,210.98147618404394,198.529299242212
2025-05-08 12:53:00-04:00,210.98148377458514,198.529299242212
2025-05-08 12:54:00-04:00,210.9815283203168,198.529299242212
2025-05-08 12:55:00-04:00,210.98160868929148,198.529299242212
2025-05-08 12:56:00-04:00,210.98172372803782,198.529299242212
2025-05-08 12:57:00-04:00,210.98187226193238,198.529299242212
2025-05-08 12:58:00-04:00,210.98205309369774,198.529299242212
2025-05-08 12:59:00-04:00,210.98226500768345,198.529299242212
2025-05-08 13:00:00-04:00,210.98250676682426,198.529299242212
2025-05-08 13:01:00-04:00,210.98277711630365,198.529299242212
2025-05-08 13:02:00-04:00,210.98307478153205,198.529299242212
2025-05-08 13:03:00-04:00,210.98339847136356,198.529299242212
2025-05-08 13:04:00-04:00,210.98374687724208,198.529299242212
2025-05-08 13:05:00-04:00,210.9841186734046,198.529299242212
2025-05-08 13:06:00-04:00,210.98451251922407,198.529299242212
2025-05-08 13:07:00-04:00,210.98492705928678,198.529299242212
2025-05-08 13:08:00-04:00,210.98536092317147,198.529299242212
2025-05-08 13:09:00-04:00,210.98581272765824,198.529299242212
2025-05-08 13:10:00-04:00,210.98628107587683,198.529299242212
2025-05-08 13:11:00-04:00,210.98676456085425,198.529299242212
2025-05-08 13:12:00-04:00,210.98726176198292,198.529299242212
2025-05-08 13:13:00-04:00,210.9877712506395,198.529299242212
2025-05-08 13:14:00-04:00,210.98829158755058,198.529299242212
2025-05-08 13:15:00-04:00,210.98882132496755,198.529299242212
2025-05-08 13:16:00-04:00,210.98935900695975,198.529299242212
2025-05-08 13:17:00-04:00,210.98990317118967,198.529299242212
2025-05-08 13:18:00-04:00,210.9904523494959,198.529299242212
2025-05-08 13:19:00-04:00,210.99100506746424,198.529299242212
2025-05-08 13:20:00-04:00,210.9915598471705,198.529299242212
2025-05-08 13:21:00-04:00,210.99211520764896,198.529299242212
2025-05-08 13:22:00-04:00,210.9926696641015,198.529299242212
2025-05-08 13:23:00-04:00,210.9932217318278,198.529299242212
2025-05-08 13:24:00-04:00,210.99376992419658,198.529299242212
2025-05-08 13:25:00-04:00,210.99431275604175,198.529299242212
2025-05-08 13:26:00-04:00,210.9948487424222,198.529299242212
2025-05-08 13:27:00-04:00,210.99537640202826,198.529299242212
2025-05-08 13:28:00-04:00,210.9958942560624,198.529299242212
2025-05-08 13:29:00-04:00,210.99640083008597,198.529299242212
2025-05-08 13:30:00-04:00,210.99689465532845,198.529299242212
2025-05-08 13:31:00-04:00,210.9973742689439,198.529299242212
2025-05-08 13:32:00-04:00,210.99783821641037,198.529299242212
2025-05-08 13:33:00-04:00,210.99828505032644,198.529299242212
2025-05-08 13:34:00-04:00,210.99871333400705,198.529299242212
2025-05-08 13:35:00-04:00,210.99912164106144,198.529299242212
2025-05-08 13:36:00-04:00,210.99950855612371,198.529299242212
2025-05-08 13:37:00-04:00,210.99987267743535,198.529299242212
2025-05-08 13:38:00-04:00,211.00021261685256,198.529299242212
2025-05-08 13:39:00-04:00,211.00052700086687,198.529299242212
2025-05-08 13:40:00-04:00,211.0008144720293,198.529299242212
2025-05-08 13:41:00-04:00,211.0010736904042,198.529299242212
2025-05-08 13:42:00-04:00,211.00130333459788,198.529299242212
2025-05-08 13:43:00-04:00,211.00150210167828,198.529299242212
2025-05-08 13:44:00-04:00,211.00166871039525,198.529299242212
2025-05-08 13:45:00-04:00,211.00180190049363,198.529299242212
2025-05-08 13:46:00-04:00,211.00190043498398,198.529299242212
2025-05-08 13:47:00-04:00,211.0019631005671,198.529299242212
2025-05-08 13:48:00-04:00,211.00198870966113,198.529299242212
2025-05-08 13:49:00-04:00,211.0019761007382,198.529299242212
2025-05-08 13:50:00-04:00,211.00192413977766,198.529299242212
2025-05-08 13:51:00-04:00,211.00183172153547,198.529299242212
2025-05-08 13:52:00-04:00,211.00169777117398,198.529299242212
2025-05-08 13:53:00-04:00,211.00152124419324,198.529299242212
2025-05-08 13:54:00-04:00,211.0013011290871,198.529299242212
2025-05-08 13:55:00-04:00,211.00103644727736,198.529299242212
2025-05-08 13:56:00-04:00,211.00072625560622,198.529299242212
2025-05-08 13:57:00-04:00,211.00036964601514,198.529299242212
2025-05-08 13:58:00-04:00,210.99996574825624,198.529299242212
2025-05-08 13:59:00-04:00,210.9995137302543,198.529299242212
2025-05-08 14:00:00-04:00,210.9990127991174,198.529299242212
2025-05-08 14:01:00-04:00,210.9984622031823,198.529299242212
2025-05-08 14:02:00-04:00,210.99786123262547,198.529299242212
2025-05-08 14:03:00-04:00,210.99720922061624,198.529299242212
2025-05-08 14:04:00-04:00,210.9965055448343,198.529299242212
2025-05-08 14:05:00-04:00,210.99574962854686,198.529299242212
2025-05-08 14:06:00-04:00,210.99494094214305,198.529299242212
2025-05-08 14:07:00-04:00,210.9940790034032,198.529299242212
2025-05-08 14:08:00-04:00,210.99316338003212,198.529299242212
2025-05-08 14:09:00-04:00,210.99219368964847,198.529299242212
2025-05-08 14:10:00-04:00,210.99116960188587,198.529299242212
2025-05-08 14:11:00-04:00,210.9900908389287,198.529299242212
2025-05-08 14:12:00-04:00,210.98895717725782,198.529299242212
2025-05-08 14:13:00-04:00,210.98776844853938,198.529299242212
2025-05-08 14:14:00-04:00,210.98652454070466,198.529299242212
2025-05-08 14:15:00-04:00,210.98522539949084,198.529299242212
2025-05-08 14:16:00-04:00,210.98387102943104,198.529299242212
2025-05-08 14:17:00-04:00,210.98246149486877,198.529299242212
2025-05-08 14:18:00-04:00,210.98099692147116,198.529299242212
2025-05-08 14:19:00-04:00,210.9794774970718,198.529299242212
2025-05-08 14:20:00-04:00,210.9779034730884,198.529299242212
2025-05-08 14:21:00-04:00,210.97627516543466,198.529299242212
2025-05-08 14:22:00-04:00,210.97459295585378,198.529299242212
2025-05-08 14:23:00-04:00,210.97285729298443,198.529299242212
2025-05-08 14:24:00-04:00,210.97106869340578,198.529299242212
2025-05-08 14:25:00-04:00,210.96922774285687,198.529299242212
2025-05-08 14:26:00-04:00,210.9673350973304,198.529299242212
2025-05-08 14:27:00-04:00,210.96539148410713,198.529299242212
2025-05-08 14:28:00-04:00,210.96339770292727,198.529299242212
2025-05-08 14:29:00-04:00,210.96135462698902,198.529299242212
2025-05-08 14:30:00-04:00,210.9592632039818,198.529299242212
2025-05-08 14:31:00-04:00,210.95712445736757,198.529299242212
2025-05-08 14:32:00-04:00,210.95493948705357,198.529299242212
2025-05-08 14:33:00-04:00,210.95270947076938,198.529299242212
2025-05-08 14:34:00-04:00,210.95043566480854,198.529299242212
2025-05-08 14:35:00-04:00,210.94811940528567,198.529299242212
2025-05-08 14:36:00-04:00,210.94576210889636,198.529299242212
2025-05-08 14:37:00-04:00,210.94336527389228,198.529299242212
2025-05-08 14:38:00-04:00,210.94093048133263,198.529299242212
2025-05-08 14:39:00-04:00,210.93845939570346,198.529299242212
2025-05-08 14:40:00-04:00,210.9359537658651,198.529299242212
2025-05-08 14:41:00-04:00,210.9334154261951,198.529299242212
2025-05-08 14:42:00-04:00,210.93084629729117,198.529299242212
2025-05-08 14:43:00-04:00,210.92824838689887,198.529299242212
2025-05-08 14:44:00-04:00,210.92562379075397,198.529299242212
2025-05-08 14:45:00-04:00,210.92297469351567,198.529299242212
2025-05-08 14:46:00-04:00,210.92030336930077,198.529299242212
2025-05-08 14:47:00-04:00,210.9176121827732,198.529299242212
2025-05-08 14:48:00-04:00,210.91490358995404,198.529299242212
2025-05-08 14:49:00-04:00,210.9121801389001,198.529299242212
2025-05-08 14:50:00-04:00,210.90944447027013,198.529299242212
2025-05-08 14:51:00-04:00,210.9066993179966,198.529299242212
2025-05-08 14:52:00-04:00,210.9039475108366,198.529299242212
2025-05-08 14:53:00-04:00,210.9011919717923,198.529299242212
2025-05-08 14:54:00-04:00,210.89843571933565,198.529299242212
2025-05-08 14:55:00-04:00,210.895681868789,198.529299242212
2025-05-08 14:56:00-04:00,210.8929336314028,198.529299242212
2025-05-08 14:57:00-04:00,210.89019431627045,198.529299242212
2025-05-08 14:58:00-04:00,210.88746733021313,198.529299242212
2025-05-08 14:59:00-04:00,210.88475617859282,198.529299242212
2025-05-08 15:00:00-04:00,210.88206446584945,198.529299242212
2025-05-08 15:01:00-04:00,210.87939589526002,198.529299242212
2025-05-08 15:02:00-04:00,210.87675427089934,198.529299242212
2025-05-08 15:03:00-04:00,210.8741434964934,198.529299242212
2025-05-08 15:04:00-04:00,210.87156757715445,198.529299242212
2025-05-08 15:05:00-04:00,210.86903061853053,198.529299242212
2025-05-08 15:06:00-04:00,210.86653682851284,198.529299242212
2025-05-08 15:07:00-04:00,210.86409051617449,198.529299242212
2025-05-08 15:08:00-04:00,210.8616960929324,198.529299242212
2025-05-08 15:09:00-04:00,210.85935807319558,198.529299242212
2025-05-08 15:10:00-04:00,210.85708107332061,198.529299242212
2025-05-08 15:11:00-04:00,210.85486981280764,198.529299242212
2025-05-08 15:12:00-04:00,210.85272911475118,198.529299242212
2025-05-08 15:13:00-04:00,210.85066390476874,198.529299242212
2025-05-08 15:14:00-04:00,210.84867921283455,198.529299242212
2025-05-08 15:15:00-04:00,210.84678017101035,198.529299242212
2025-05-08 15:16:00-04:00,210.8449720168079,198.529299242212
2025-05-08 15:17:00-04:00,210.84326008974577,198.529299242212
2025-05-08 15:18:00-04:00,210.84164983391727,198.529299242212
2025-05-08 15:19:00-04:00,210.84014679669374,198.529299242212
2025-05-08 15:20:00-04:00,210.8387566295578,198.529299242212
2025-05-08 15:21:00-04:00,210.8374850863387,198.529299242212
2025-05-08 15:22:00-04:00,210.83633802527737,198.529299242212
2025-05-08 15:23:00-04:00,210.83532140792911,198.529299242212
2025-05-08 15:24:00-04:00,210.83444129843429,198.529299242212
2025-05-08 15:25:00-04:00,210.8337038635368,198.529299242212
2025-05-08 15:26:00-04:00,210.8331153735945,198.529299242212
2025-05-08 15:27:00-04:00,210.8326822002559,198.529299242212
2025-05-08 15:28:00-04:00,210.8324108181994,198.529299242212
2025-05-08 15:29:00-04:00,210.832307802792,198.529299242212
2025-05-08 15:30:00-04:00,210.8323798318357,198.529299242212
2025-05-08 15:31:00-04:00,210.8326336830236,198.529299242212
2025-05-08 15:32:00-04:00,210.83307623475437,198.529299242212
2025-05-08 15:33:00-04:00,210.8337144659591,198.529299242212
2025-05-08 15:34:00-04:00,210.83455545507593,198.529299242212
2025-05-08 15:35:00-04:00,210.8356063781748,198.529299242212
2025-05-08 15:36:00-04:00,210.8368745111624,198.529299242212
2025-05-08 15:37:00-04:00,210.8383672269086,198.529299242212
2025-05-08 15:38:00-04:00,210.84009199597043,198.529299242212
2025-05-08 15:39:00-04:00,210.84205638413144,198.529299242212
2025-05-08 15:40:00-04:00,210.84426805458764,198.529299242212
2025-05-08 15:41:00-04:00,210.84673476360527,198.529299242212
2025-05-08 15:42:00-04:00,210.84946436314206,198.529299242212
2025-05-08 15:43:00-04:00,210.8524647971543,198.529299242212
2025-05-08 15:44:00-04:00,210.85574410324443,198.529299242212
2025-05-08 15:45:00-04:00,210.85931040970786,198.529299242212
2025-05-08 15:46:00-04:00,210.86317193514304,198.529299242212
2025-05-08 15:47:00-04:00,210.86733698902032,198.529299242212
2025-05-08 15:48:00-04:00,210.8718139684416,198.529299242212
2025-05-08 15:49:00-04:00,210.8766113577132,198.529299242212
2025-05-08 15:50:00-04:00,210.881737729244,198.529299242212
2025-05-08 15:51:00-04:00,210.8872017389644,198.529299242212
2025-05-08 15:52:00-04:00,210.89301212835645,198.529299242212
2025-05-08 15:53:00-04:00,210.89917772111627,198.529299242212
2025-05-08 15:54:00-04:00,210.90570742358307,198.529299242212
2025-05-08 15:55:00-04:00,210.91261022162172,198.529299242212
2025-05-08 15:56:00-04:00,210.91989518087675,198.529299242212
2025-05-08 15:57:00-04:00,210.92757144526547,198.529299242212
2025-05-08 15:58:00-04:00,210.935648234536,198.529299242212
2025-05-08 15:59:00-04:00,210.9441348445227,198.529299242212
